id,region,suburb,postcode
1,Limestone Coast,KOPPAMURRA,5271
1,Limestone Coast,KRONGART,5278
1,Limestone Coast,KYBYBOLITE,5262
1,Limestone Coast,LAFFER,5267
1,Limestone Coast,LAURIE PARK,5271
1,Limestone Coast,LOCHABER,5271
1,Limestone Coast,LOWAN VALE,5268
1,Limestone Coast,LUCINDALE,5272
1,Limestone Coast,MAAOUPE,5277
1,Limestone Coast,MAGAREY,5280
1,Limestone Coast,MAKIN,5267
1,Limestone Coast,MARCOLLAT,5271
1,Limestone Coast,RACECOURSE BAY,5291
1,Limestone Coast,PORT MACDONNELL,5291
1,Limestone Coast,POOGINAGORIC,5268
1,Limestone Coast,PLEASANT PARK,5277
1,Limestone Coast,PINKS BEACH,5275
1,Limestone Coast,PINE HILL,5269
1,Limestone Coast,PETHERICK,5267
1,Limestone Coast,PENOLA,5277
1,Limestone Coast,PELICAN POINT,5291
1,Limestone Coast,PADTHAWAY,5271
1,Limestone Coast,OB FLAT,5291
1,Limestone Coast,NORA CREINA,5276
1,Limestone Coast,NENE VALLEY,5291
1,Limestone Coast,NARACOORTE,5271
1,Limestone Coast,NANGWARRY,5277
1,Limestone Coast,MUNDULLA WEST,5270
1,Limestone Coast,MUNDULLA,5270
1,Limestone Coast,MOYHALL,5271
1,Limestone Coast,MOUNT SCHANK,5291
1,Limestone Coast,MOUNT MCINTYRE,5279
1,Limestone Coast,MOUNT LIGHT,5271
1,Limestone Coast,MOUNT GAMBIER,5290
1,Limestone Coast,MOUNT CHARLES,5267
1,Limestone Coast,MOUNT BURR,5279
1,Limestone Coast,MOUNT BENSON,5275
1,Limestone Coast,MOORAK,5291
1,Limestone Coast,MONBULLA,5277
1,Limestone Coast,MOERLONG,5278
1,Limestone Coast,MINGBOOL,5291
1,Limestone Coast,MILLICENT,5280
1,Limestone Coast,MIL-LEL,5291
1,Limestone Coast,MCCALLUM,5267
1,Limestone Coast,CADGEE,5271
1,Limestone Coast,CANNAWIGARA,5268
1,Limestone Coast,CANUNDA,5280
1,Limestone Coast,CAPE DOUGLAS,5291
1,Limestone Coast,CAPE JAFFA,5275
1,Limestone Coast,CAREW,5270
1,Limestone Coast,CAROLINE,5291
1,Limestone Coast,CARPENTER ROCKS,5291
1,Limestone Coast,CAVETON,5291
1,Limestone Coast,CLAY WELLS,5280
1,Limestone Coast,COLES,5272
1,Limestone Coast,COMAUM,5277
1,Limestone Coast,COMPTON,5291
1,Limestone Coast,CONMURRA,5272
1,Limestone Coast,COONAWARRA,5263
1,Limestone Coast,CUSTON,5269
1,Limestone Coast,DISMAL SWAMP,5291
1,Limestone Coast,DONOVANS,5291
1,Limestone Coast,EIGHT MILE CREEK,5291
1,Limestone Coast,FOX,5272
1,Limestone Coast,YAHL,5291
1,Limestone Coast,WYOMI,5275
1,Limestone Coast,WYE,5291
1,Limestone Coast,WRATTONBULLY,5271
1,Limestone Coast,WORROLONG,5291
1,Limestone Coast,WOOLUMBOOL,5272
1,Limestone Coast,WOLSELEY,5269
1,Limestone Coast,WIRREGA,5267
1,Limestone Coast,WILLALOOKA,5267
1,Limestone Coast,WILD DOG VALLEY,5271
1,Limestone Coast,WESTERN FLAT,5268
1,Limestone Coast,WEST RANGE,5275
1,Limestone Coast,WEPAR,5278
1,Limestone Coast,WATTLE RANGE EAST,5279
1,Limestone Coast,WATTLE RANGE,5280
1,Limestone Coast,WANGOLINA,5275
1,Limestone Coast,WANDILO,5291
1,Limestone Coast,TILLEY SWAMP,5275
1,Limestone Coast,THORNLEA,5280
1,Limestone Coast,THE GAP,5271
1,Limestone Coast,TARPEENA,5277
1,Limestone Coast,TARATAP,5275
1,Limestone Coast,TANTANOOLA,5280
1,Limestone Coast,SWEDE FLAT,5270
1,Limestone Coast,SUTTONTOWN,5291
1,Limestone Coast,STRUAN,5271
1,Limestone Coast,STEWART RANGE,5271
1,Limestone Coast,SQUARE MILE,5291
1,Limestone Coast,SPENCE,5271
1,Limestone Coast,SOUTHEND,5280
1,Limestone Coast,SHORT,5279
1,Limestone Coast,SHERWOOD,5267
1,Limestone Coast,SHAUGH,5267
1,Limestone Coast,SENIOR,5268
1,Limestone Coast,SEBASTOPOL,5280
1,Limestone Coast,SANDY GROVE,5275
1,Limestone Coast,ROSETOWN,5275
1,Limestone Coast,ROCKY CAMP,5280
1,Limestone Coast,ROBE,5276
1,Limestone Coast,RENDELSHAM,5280
1,Limestone Coast,REEDY CREEK,5275
1,Limestone Coast,ALLENDALE EAST,5291
1,Limestone Coast,AVENUE RANGE,5273
1,Limestone Coast,BANGHAM,5268
1,Limestone Coast,BEACHPORT,5280
1,Limestone Coast,BINNUM,5262
1,Limestone Coast,BLACKFELLOWS CAVES,5291
1,Limestone Coast,BLACKFORD,5275
1,Limestone Coast,BOATSWAIN POINT,5275
1,Limestone Coast,BOOL LAGOON,5271
1,Limestone Coast,BORDERTOWN,5268
1,Limestone Coast,BORDERTOWN SOUTH,5268
1,Limestone Coast,BRAY,5276
1,Limestone Coast,BRIMBAGO,5267
1,Limestone Coast,BUCKINGHAM,5270
1,Limestone Coast,BURRUNGULE,5291
1,Limestone Coast,FRANCES,5262
1,Limestone Coast,FURNER,5280
1,Limestone Coast,GERMAN CREEK,5291
1,Limestone Coast,GERMAN FLAT,5280
1,Limestone Coast,GLENBURNIE,5291
1,Limestone Coast,GLENCOE,5291
1,Limestone Coast,GLENROY,5277
1,Limestone Coast,GREENWAYS,5272
1,Limestone Coast,HATHERLEIGH,5280
1,Limestone Coast,HYNAM,5262
1,Limestone Coast,JOANNA,5271
1,Limestone Coast,KALANGADOO,5278
1,Limestone Coast,KANGAROO INN,5280
1,Limestone Coast,KEILIRA,5275
1,Limestone Coast,KEITH,5267
1,Limestone Coast,KEPPOCH,5271
1,Limestone Coast,KINGSTON SE,5275
1,Limestone Coast,KONGAL,5270
1,Limestone Coast,KONGORONG,5291
1,Limestone Coast,KOORINE,5279
2,Murray and Mallee,SANDERSTON,5237
2,Murray and Mallee,SCHELL WELL,5311
2,Murray and Mallee,SEDAN,5353
2,Murray and Mallee,SHERLOCK,5301
2,Murray and Mallee,SPECTACLE LAKE,5345
2,Murray and Mallee,STEINFELD,5356
2,Murray and Mallee,WALKER FLAT,5238
2,Murray and Mallee,WAIKERIE,5330
2,Murray and Mallee,VEITCH,5311
2,Murray and Mallee,TUNGKILLO,5236
2,Murray and Mallee,TRURO,5356
2,Murray and Mallee,TOWITTA,5353
2,Murray and Mallee,TOORA,5253
2,Murray and Mallee,TINTINARA,5266
2,Murray and Mallee,TEPKO,5254
2,Murray and Mallee,TEAL FLAT,5238
2,Murray and Mallee,TAYLORVILLE STATION,5330
2,Murray and Mallee,TAYLORVILLE,5330
2,Murray and Mallee,TAPLAN,5311
2,Murray and Mallee,TALDRA,5311
2,Murray and Mallee,TAILEM BEND,5260
2,Murray and Mallee,SWANPORT,5253
2,Murray and Mallee,SWAN REACH,5354
2,Murray and Mallee,SUNNYSIDE,5253
2,Murray and Mallee,SUNNYDALE,5353
2,Murray and Mallee,SUNLANDS,5322
2,Murray and Mallee,STURT VALE,5417
2,Murray and Mallee,STUART,5320
2,Murray and Mallee,STOCKYARD PLAIN,5330
2,Murray and Mallee,BUNYUNG,5417
2,Murray and Mallee,BUNBURY,5266
2,Murray and Mallee,BUGLE HUT,5311
2,Murray and Mallee,BRINKLEY,5253
2,Murray and Mallee,BRENDA PARK,5320
2,Murray and Mallee,BOWHILL,5238
2,Murray and Mallee,BORRIKA,5309
2,Murray and Mallee,BOOLGUN,5330
2,Murray and Mallee,BOOKPURNONG,5333
2,Murray and Mallee,BOLTO,5238
2,Murray and Mallee,BLANCHETOWN,5357
2,Murray and Mallee,BLACK HILL,5353
2,Murray and Mallee,BILLIATT,5311
2,Murray and Mallee,BIG BEND,5238
2,Murray and Mallee,BERRI,5343
2,Murray and Mallee,FRAYVILLE,5238
2,Murray and Mallee,GALGA,5308
2,Murray and Mallee,GERANIUM,5301
2,Murray and Mallee,GERARD,5343
2,Murray and Mallee,GIFFORD HILL,5253
2,Murray and Mallee,GLOSSOP,5344
2,Murray and Mallee,GLUEPOT,5417
2,Murray and Mallee,GOLDEN HEIGHTS,5322
2,Murray and Mallee,GOOD HOPE LANDING,5330
2,Murray and Mallee,GREENBANKS,5253
2,Murray and Mallee,GURRA GURRA,5343
2,Murray and Mallee,HALIDON,5309
2,Murray and Mallee,HAWKS NEST STATION,5330
2,Murray and Mallee,HOLDER,5330
2,Murray and Mallee,HOLDER SIDING,5330
2,Murray and Mallee,JABUK,5301
2,Murray and Mallee,JERVOIS,5259
2,Murray and Mallee,JULANKA HOLDINGS,5238
2,Murray and Mallee,KANNI,5330
2,Murray and Mallee,KAROONDA,5307
2,Murray and Mallee,KARTE,5304
2,Murray and Mallee,KATARAPKO,5343
2,Murray and Mallee,KEPA,5259
2,Murray and Mallee,KEYNETON,5353
2,Murray and Mallee,ZADOWS LANDING,5254
2,Murray and Mallee,YUMALI,5261
2,Murray and Mallee,YOUNGHUSBAND HOLDINGS,5238
2,Murray and Mallee,YOUNGHUSBAND,5238
2,Murray and Mallee,YINKANIE,5332
2,Murray and Mallee,YAMBA,5340
2,Murray and Mallee,WYNARKA,5306
2,Murray and Mallee,WUNKAR,5311
2,Murray and Mallee,WOOLPUNDA,5330
2,Murray and Mallee,WOODS POINT,5253
2,Murray and Mallee,WOODLEIGH,5311
2,Murray and Mallee,WOODLANE,5254
2,Murray and Mallee,WONUARRA,5340
2,Murray and Mallee,WONGULLA,5238
2,Murray and Mallee,WOMBATS REST,5320
2,Murray and Mallee,WINKIE,5343
2,Murray and Mallee,WILLOW BANKS,5253
2,Murray and Mallee,WIGLEY FLAT,5330
2,Murray and Mallee,WHITE SANDS,5253
2,Murray and Mallee,WHITE HILL,5254
2,Murray and Mallee,WESTONS FLAT,5320
2,Murray and Mallee,WELLINGTON EAST,5259
2,Murray and Mallee,WELLINGTON,5259
2,Murray and Mallee,WARNES,5417
2,Murray and Mallee,WAPPILKA,5332
2,Murray and Mallee,WANBI,5310
2,Murray and Mallee,WALTOWA,5264
2,Murray and Mallee,WALL FLAT,5254
2,Murray and Mallee,KI KI,5261
2,Murray and Mallee,KINGSTON ON MURRAY,5331
2,Murray and Mallee,KRINGIN,5304
2,Murray and Mallee,LAKE ALBERT,5259
2,Murray and Mallee,LAKE ALEXANDRINA,5259
2,Murray and Mallee,LAKE CARLET,5238
2,Murray and Mallee,LAMEROO,5302
2,Murray and Mallee,LANGS LANDING,5353
2,Murray and Mallee,LINDLEY,5320
2,Murray and Mallee,LONG FLAT,5253
2,Murray and Mallee,LOVEDAY,5345
2,Murray and Mallee,LOWBANK,5330
2,Murray and Mallee,LOXTON,5333
2,Murray and Mallee,LOXTON NORTH,5333
2,Murray and Mallee,LYRUP,5343
2,Murray and Mallee,MAGGEA,5311
2,Murray and Mallee,MALINONG,5259
2,Murray and Mallee,MALPAS,5311
2,Murray and Mallee,MANNUM,5238
2,Murray and Mallee,MANTUNG,5308
2,Murray and Mallee,MARAMA,5307
2,Murray and Mallee,MARKARANKA,5330
2,Murray and Mallee,MARKS LANDING,5354
2,Murray and Mallee,MAUDE,5320
2,Murray and Mallee,MCBEAN POUND,5357
2,Murray and Mallee,MENINGIE,5264
2,Murray and Mallee,MENINGIE EAST,5264
2,Murray and Mallee,MENINGIE WEST,5264
2,Murray and Mallee,MERCUNDA,5308
2,Murray and Mallee,MERIBAH,5311
2,Murray and Mallee,MILENDELLA,5237
2,Murray and Mallee,MINDARIE,5309
2,Murray and Mallee,MOBILONG,5253
2,Murray and Mallee,MONARTO,5254
2,Murray and Mallee,MONARTO SOUTH,5254
2,Murray and Mallee,MONASH,5342
2,Murray and Mallee,MONTEITH,5254
2,Murray and Mallee,MOORLANDS,5301
2,Murray and Mallee,MOOROOK,5332
2,Murray and Mallee,MOOROOK SOUTH,5332
2,Murray and Mallee,MORGAN,5320
2,Murray and Mallee,MORPHETTS FLAT,5320
2,Murray and Mallee,MOUNT MARY,5374
2,Murray and Mallee,MULGUNDAWA,5255
2,Murray and Mallee,MUNDIC CREEK,5340
2,Murray and Mallee,MURBKO,5320
2,Murray and Mallee,MURRAWONG,5253
2,Murray and Mallee,MURRAY BRIDGE,5253
2,Murray and Mallee,MURRAY BRIDGE EAST,5253
2,Murray and Mallee,MURRAY BRIDGE NORTH,5253
2,Murray and Mallee,MURRAY BRIDGE SOUTH,5253
2,Murray and Mallee,MURTHO,5340
2,Murray and Mallee,MYPOLONGA,5254
2,Murray and Mallee,NAIDIA,5354
2,Murray and Mallee,NALPA,5255
2,Murray and Mallee,NARRUNG,5259
2,Murray and Mallee,NATURI,5259
2,Murray and Mallee,NETHERTON,5301
2,Murray and Mallee,NEW RESIDENCE,5333
2,Murray and Mallee,NEW WELL,5357
2,Murray and Mallee,NGARKAT,5302
2,Murray and Mallee,NILDOTTIE,5238
2,Murray and Mallee,NORTH WEST BEND,5320
2,Murray and Mallee,NORTHERN HEIGHTS,5253
2,Murray and Mallee,NOTTS WELL,5357
2,Murray and Mallee,OAKVALE STATION,5417
2,Murray and Mallee,OLD CALPERUM,5341
2,Murray and Mallee,OLD KOOMOOLOO,5417
2,Murray and Mallee,OLD TEAL FLAT,5238
2,Murray and Mallee,OVERLAND CORNER,5330
2,Murray and Mallee,PAISLEY,5357
2,Murray and Mallee,PALLAMANA,5254
2,Murray and Mallee,PALMER,5237
2,Murray and Mallee,PARCOOLA,5417
2,Murray and Mallee,PARILLA,5303
2,Murray and Mallee,PARINGA,5340
2,Murray and Mallee,PARRAKIE,5301
2,Murray and Mallee,PARUNA,5311
2,Murray and Mallee,PATA,5333
2,Murray and Mallee,PEAKE,5301
2,Murray and Mallee,PEEBINGA,5304
2,Murray and Mallee,PELLARING FLAT,5238
2,Murray and Mallee,PERPONDA,5308
2,Murray and Mallee,PIKE RIVER,5340
2,Murray and Mallee,PINE VALLEY STATION,5417
2,Murray and Mallee,PINNAROO,5304
2,Murray and Mallee,POLTALLOCH,5259
2,Murray and Mallee,POMPOOTA,5238
2,Murray and Mallee,PONDE,5238
2,Murray and Mallee,POOGINOOK,5330
2,Murray and Mallee,PORT MANNUM,5238
2,Murray and Mallee,PUNTHARI,5238
2,Murray and Mallee,PUNYELROO,5353
2,Murray and Mallee,PURNONG,5238
2,Murray and Mallee,PYAP,5333
2,Murray and Mallee,PYAP WEST,5333
2,Murray and Mallee,QUALCO,5322
2,Murray and Mallee,QUONDONG,5417
2,Murray and Mallee,RAMCO,5322
2,Murray and Mallee,RAMCO HEIGHTS,5322
2,Murray and Mallee,RENMARK,5341
2,Murray and Mallee,RENMARK NORTH,5341
2,Murray and Mallee,RENMARK SOUTH,5341
2,Murray and Mallee,RENMARK WEST,5341
2,Murray and Mallee,RIVERGLADES,5253
2,Murray and Mallee,RIVERGLEN,5253
2,Murray and Mallee,ROCKLEIGH,5254
2,Murray and Mallee,ROCKY GULLY,5254
2,Murray and Mallee,ROCKY POINT,5238
2,Murray and Mallee,SALT CREEK,5264
2,Murray and Mallee,SANDALWOOD,5309
2,Murray and Mallee,SANDLETON,5356
2,Murray and Mallee,BEAUMONTS,5320
2,Murray and Mallee,BEATTY,5320
2,Murray and Mallee,BARMERA,5345
2,Murray and Mallee,BALAH,5417
2,Murray and Mallee,BAKARA WELL,5354
2,Murray and Mallee,BAKARA,5354
2,Murray and Mallee,AVOCA DELL,5253
2,Murray and Mallee,ASHVILLE,5259
2,Murray and Mallee,APAMURRA,5237
2,Murray and Mallee,ANNADALE,5356
2,Murray and Mallee,ANGAS VALLEY,5238
2,Murray and Mallee,ALAWOONA,5311
2,Murray and Mallee,BURDETT,5253
2,Murray and Mallee,CADELL,5321
2,Murray and Mallee,CADELL LAGOON,5321
2,Murray and Mallee,CALIPH,5310
2,Murray and Mallee,CALLINGTON,5254
2,Murray and Mallee,CALOOTE,5254
2,Murray and Mallee,CALPERUM STATION,5341
2,Murray and Mallee,CAMBRAI,5353
2,Murray and Mallee,CANEGRASS,5417
2,Murray and Mallee,CARCUMA,5301
2,Murray and Mallee,CAURNAMONT,5238
2,Murray and Mallee,CHAFFEY,5341
2,Murray and Mallee,CHAPMAN BORE,5253
2,Murray and Mallee,CHOWILLA,5341
2,Murray and Mallee,CLAYPANS,5238
2,Murray and Mallee,COBDOGLA,5346
2,Murray and Mallee,COLEBATCH,5266
2,Murray and Mallee,COOKE PLAINS,5261
2,Murray and Mallee,COOLTONG,5341
2,Murray and Mallee,COOMANDOOK,5261
2,Murray and Mallee,COOMBE,5267
2,Murray and Mallee,COONALPYN,5265
2,Murray and Mallee,COORONG,5264
2,Murray and Mallee,COPEVILLE,5308
2,Murray and Mallee,COWIRRA,5238
2,Murray and Mallee,CRESCENT,5341
2,Murray and Mallee,CULBURRA,5261
2,Murray and Mallee,DANGGALI,5417
2,Murray and Mallee,DEEPWATER,5266
2,Murray and Mallee,DEVLINS POUND,5330
2,Murray and Mallee,DUTTON EAST,5356
2,Murray and Mallee,EBA,5320
2,Murray and Mallee,ELWOMPLE,5260
2,Murray and Mallee,ETTRICK,5253
2,Murray and Mallee,FARAWAY HILL,5417
2,Murray and Mallee,FIELD,5265
2,Murray and Mallee,FISHER,5354
2,Murray and Mallee,FIVE MILES,5238
2,Murray and Mallee,FORSTER,5238
2,Murray and Mallee,FRAHNS,5238
3,Eastern Adelaide,PARADISE,5075
3,Eastern Adelaide,PARKSIDE,5063
3,Eastern Adelaide,PAYNEHAM,5070
3,Eastern Adelaide,PAYNEHAM SOUTH,5070
3,Eastern Adelaide,HECTORVILLE,5073
3,Eastern Adelaide,HEATHPOOL,5068
3,Eastern Adelaide,HAZELWOOD PARK,5066
3,Eastern Adelaide,HACKNEY,5069
3,Eastern Adelaide,GOODWOOD,5034
3,Eastern Adelaide,GLYNDE,5070
3,Eastern Adelaide,GLENUNGA,5064
3,Eastern Adelaide,GLENSIDE,5065
3,Eastern Adelaide,GLEN OSMOND,5064
3,Eastern Adelaide,GILBERTON,5081
3,Eastern Adelaide,FULLARTON,5063
3,Eastern Adelaide,FREWVILLE,5063
3,Eastern Adelaide,FORESTVILLE,5035
3,Eastern Adelaide,FITZROY,5082
3,Eastern Adelaide,WAYVILLE,5034
3,Eastern Adelaide,WATTLE PARK,5066
3,Eastern Adelaide,WATERFALL GULLY,5066
3,Eastern Adelaide,WALKERVILLE,5081
3,Eastern Adelaide,VALE PARK,5081
3,Eastern Adelaide,UNLEY PARK,5061
3,Eastern Adelaide,UNLEY,5061
3,Eastern Adelaide,TUSMORE,5065
3,Eastern Adelaide,TRINITY GARDENS,5068
3,Eastern Adelaide,TRANMERE,5073
3,Eastern Adelaide,TOORAK GARDENS,5065
3,Eastern Adelaide,THORNGATE,5082
3,Eastern Adelaide,STONYFELL,5066
3,Eastern Adelaide,STEPNEY,5069
3,Eastern Adelaide,ST PETERS,5069
3,Eastern Adelaide,ST MORRIS,5068
3,Eastern Adelaide,ST GEORGES,5064
3,Eastern Adelaide,SKYE,5072
3,Eastern Adelaide,ROYSTON PARK,5070
3,Eastern Adelaide,ROSTREVOR,5073
3,Eastern Adelaide,ROSSLYN PARK,5072
3,Eastern Adelaide,ROSE PARK,5067
3,Eastern Adelaide,PROSPECT,5082
3,Eastern Adelaide,FIRLE,5070
3,Eastern Adelaide,FELIXSTOW,5070
3,Eastern Adelaide,EVERARD PARK,5035
3,Eastern Adelaide,EVANDALE,5069
3,Eastern Adelaide,ERINDALE,5066
3,Eastern Adelaide,EASTWOOD,5063
3,Eastern Adelaide,DULWICH,5065
3,Eastern Adelaide,COLLINSWOOD,5081
3,Eastern Adelaide,COLLEGE PARK,5069
3,Eastern Adelaide,CLARENCE PARK,5034
3,Eastern Adelaide,CAMPBELLTOWN,5074
3,Eastern Adelaide,BURNSIDE,5066
3,Eastern Adelaide,BLACK FOREST,5035
3,Eastern Adelaide,BEULAH PARK,5067
3,Eastern Adelaide,BEAUMONT,5066
3,Eastern Adelaide,AULDANA,5072
3,Eastern Adelaide,ATHELSTONE,5076
3,Eastern Adelaide,ADELAIDE,5000
3,Eastern Adelaide,HYDE PARK,5061
3,Eastern Adelaide,JOSLIN,5070
3,Eastern Adelaide,KENSINGTON,5068
3,Eastern Adelaide,KENSINGTON GARDENS,5068
3,Eastern Adelaide,KENSINGTON PARK,5068
3,Eastern Adelaide,KENT TOWN,5067
3,Eastern Adelaide,KINGS PARK,5034
3,Eastern Adelaide,LEABROOK,5068
3,Eastern Adelaide,LINDEN PARK,5065
3,Eastern Adelaide,MAGILL,5072
3,Eastern Adelaide,MALVERN,5061
3,Eastern Adelaide,MARDEN,5070
3,Eastern Adelaide,MARRYATVILLE,5068
3,Eastern Adelaide,MAYLANDS,5069
3,Eastern Adelaide,MEDINDIE,5081
3,Eastern Adelaide,MEDINDIE GARDENS,5081
3,Eastern Adelaide,MILLSWOOD,5034
3,Eastern Adelaide,MOUNT OSMOND,5064
3,Eastern Adelaide,MYRTLE BANK,5064
3,Eastern Adelaide,NAILSWORTH,5083
3,Eastern Adelaide,NEWTON,5074
3,Eastern Adelaide,HIGHGATE,5063
3,Eastern Adelaide,NORTH ADELAIDE,5006
3,Eastern Adelaide,NORWOOD,5067
4,Adelaide Hills,MOUNT BARKER SPRINGS,5251
4,Adelaide Hills,ALDGATE,5154
4,Adelaide Hills,ASHTON,5137
4,Adelaide Hills,BALHANNAH,5242
4,Adelaide Hills,BASKET RANGE,5138
4,Adelaide Hills,BIGGS FLAT,5153
4,Adelaide Hills,BIRDWOOD,5234
4,Adelaide Hills,BLAKISTON,5250
4,Adelaide Hills,BRADBURY,5153
4,Adelaide Hills,BRIDGEWATER,5155
4,Adelaide Hills,BRUKUNGA,5252
4,Adelaide Hills,BUGLE RANGES,5251
4,Adelaide Hills,BULL CREEK,5157
4,Adelaide Hills,CAREY GULLY,5144
4,Adelaide Hills,CASTAMBUL,5076
4,Adelaide Hills,CHAIN OF PONDS,5231
4,Adelaide Hills,CHAPEL HILL,5153
4,Adelaide Hills,CHARLESTON,5244
4,Adelaide Hills,CHERRYVILLE,5134
4,Adelaide Hills,CLELAND,5152
4,Adelaide Hills,CRAFERS,5152
4,Adelaide Hills,CRAFERS WEST,5152
4,Adelaide Hills,CUDLEE CREEK,5232
4,Adelaide Hills,DAWESLEY,5252
4,Adelaide Hills,DORSET VALE,5157
4,Adelaide Hills,ECHUNGA,5153
4,Adelaide Hills,FLAXLEY,5153
4,Adelaide Hills,FOREST RANGE,5139
4,Adelaide Hills,FORRESTON,5233
4,Adelaide Hills,GREEN HILLS RANGE,5153
4,Adelaide Hills,GREENHILL,5140
4,Adelaide Hills,GUMERACHA,5233
4,Adelaide Hills,HAHNDORF,5245
4,Adelaide Hills,HARROGATE,5244
4,Adelaide Hills,HAY VALLEY,5252
4,Adelaide Hills,HEATHFIELD,5153
4,Adelaide Hills,HORSNELL GULLY,5141
4,Adelaide Hills,HOUGHTON,5131
4,Adelaide Hills,INGLEWOOD,5133
4,Adelaide Hills,IRONBANK,5153
4,Adelaide Hills,JUPITER CREEK,5153
4,Adelaide Hills,KANMANTOO,5252
4,Adelaide Hills,WOODSIDE,5244
4,Adelaide Hills,WOODFORDE,5072
4,Adelaide Hills,WISTOW,5251
4,Adelaide Hills,VERDUN,5245
4,Adelaide Hills,URAIDLA,5142
4,Adelaide Hills,MOUNT BARKER SUMMIT,5251
4,Adelaide Hills,MOUNT GEORGE,5155
4,Adelaide Hills,MOUNT TORRENS,5244
4,Adelaide Hills,MYLOR,5153
4,Adelaide Hills,NAIRNE,5252
4,Adelaide Hills,NORTON SUMMIT,5136
4,Adelaide Hills,OAKBANK,5243
4,Adelaide Hills,PAECHTOWN,5245
4,Adelaide Hills,PARACOMBE,5132
4,Adelaide Hills,PETWOOD,5254
4,Adelaide Hills,PICCADILLY,5151
4,Adelaide Hills,PROSPECT HILL,5201
4,Adelaide Hills,KENTON VALLEY,5233
4,Adelaide Hills,KERSBROOK,5231
4,Adelaide Hills,LENSWOOD,5240
4,Adelaide Hills,LITTLEHAMPTON,5250
4,Adelaide Hills,LOBETHAL,5241
4,Adelaide Hills,LONGWOOD,5153
4,Adelaide Hills,LOWER HERMITAGE,5131
4,Adelaide Hills,SCOTT CREEK,5153
4,Adelaide Hills,ST IVES,5252
4,Adelaide Hills,STIRLING,5152
4,Adelaide Hills,SUMMERTOWN,5141
4,Adelaide Hills,TERINGIE,5072
4,Adelaide Hills,TOTNESS,5250
4,Adelaide Hills,UPPER HERMITAGE,5131
4,Adelaide Hills,UPPER STURT,5156
4,Adelaide Hills,MACCLESFIELD,5153
4,Adelaide Hills,MARBLE HILL,5137
4,Adelaide Hills,MEADOWS,5201
4,Adelaide Hills,MILLBROOK,5231
4,Adelaide Hills,MONTACUTE,5134
4,Adelaide Hills,MOUNT BARKER,5251
4,Adelaide Hills,MOUNT BARKER JUNCTION,5251
5,Southern Adelaide,WESTBOURNE PARK,5041
5,Southern Adelaide,LEAWOOD GARDENS,5150
5,Southern Adelaide,LONSDALE,5160
5,Southern Adelaide,LOWER MITCHAM,5062
5,Southern Adelaide,LYNTON,5062
5,Southern Adelaide,MARINO,5049
5,Southern Adelaide,MARION,5043
5,Southern Adelaide,MASLIN BEACH,5170
5,Southern Adelaide,MCLAREN FLAT,5171
5,Southern Adelaide,MCLAREN VALE,5171
5,Southern Adelaide,MELROSE PARK,5039
5,Southern Adelaide,MITCHAM,5062
5,Southern Adelaide,MITCHELL PARK,5043
5,Southern Adelaide,MOANA,5169
5,Southern Adelaide,MORPHETT VALE,5162
5,Southern Adelaide,MORPHETTVILLE,5043
5,Southern Adelaide,NETHERBY,5062
5,Southern Adelaide,NOARLUNGA CENTRE,5168
5,Southern Adelaide,NOARLUNGA DOWNS,5168
5,Southern Adelaide,NORTH BRIGHTON,5048
5,Southern Adelaide,OAKLANDS PARK,5046
5,Southern Adelaide,O'HALLORAN HILL,5158
5,Southern Adelaide,OLD NOARLUNGA,5168
5,Southern Adelaide,OLD REYNELLA,5161
5,Southern Adelaide,ONKAPARINGA HILLS,5163
5,Southern Adelaide,O'SULLIVAN BEACH,5166
5,Southern Adelaide,PANORAMA,5041
5,Southern Adelaide,PARK HOLME,5043
5,Southern Adelaide,PASADENA,5042
5,Southern Adelaide,PLYMPTON PARK,5038
5,Southern Adelaide,PORT NOARLUNGA,5167
5,Southern Adelaide,PORT NOARLUNGA SOUTH,5167
5,Southern Adelaide,PORT WILLUNGA,5173
5,Southern Adelaide,REYNELLA,5161
5,Southern Adelaide,REYNELLA EAST,5161
5,Southern Adelaide,SEACLIFF,5049
5,Southern Adelaide,SEACLIFF PARK,5049
5,Southern Adelaide,SEACOMBE GARDENS,5047
5,Southern Adelaide,SEACOMBE HEIGHTS,5047
5,Southern Adelaide,SEAFORD,5169
5,Southern Adelaide,SEAFORD HEIGHTS,5169
5,Southern Adelaide,SEAFORD MEADOWS,5169
5,Southern Adelaide,SEAFORD RISE,5169
5,Southern Adelaide,SEAVIEW DOWNS,5049
5,Southern Adelaide,SELLICKS BEACH,5174
5,Southern Adelaide,SELLICKS HILL,5174
5,Southern Adelaide,SHEIDOW PARK,5158
5,Southern Adelaide,SOMERTON PARK,5044
5,Southern Adelaide,SOUTH BRIGHTON,5048
5,Southern Adelaide,SOUTH PLYMPTON,5038
5,Southern Adelaide,SPRINGFIELD,5062
5,Southern Adelaide,ST MARYS,5042
5,Southern Adelaide,STURT,5047
5,Southern Adelaide,TATACHILLA,5171
5,Southern Adelaide,THE RANGE,5172
5,Southern Adelaide,TONSLEY,5042
5,Southern Adelaide,TORRENS PARK,5062
5,Southern Adelaide,TROTT PARK,5158
5,Southern Adelaide,URRBRAE,5064
5,Southern Adelaide,WARRADALE,5046
5,Southern Adelaide,WHITES VALLEY,5172
